label	ENSMUSG00000000301.16	ENSMUSG00000003051.13	ENSMUSG00000004359.16	ENSMUSG00000004610.4	ENSMUSG00000005054.6	ENSMUSG00000006056.13	ENSMUSG00000006356.10	ENSMUSG00000006360.11	ENSMUSG00000008668.14	ENSMUSG00000014503.14	ENSMUSG00000015656.16	ENSMUSG00000017009.3	ENSMUSG00000018593.12	ENSMUSG00000019139.9	ENSMUSG00000020407.13	ENSMUSG00000020633.13	ENSMUSG00000020644.8	ENSMUSG00000021395.10	ENSMUSG00000021456.7	ENSMUSG00000021520.4	ENSMUSG00000021591.7	ENSMUSG00000023043.6	ENSMUSG00000025351.13	ENSMUSG00000025815.13	ENSMUSG00000026031.15	ENSMUSG00000026246.12	ENSMUSG00000026547.15	ENSMUSG00000027533.10	ENSMUSG00000027907.4	ENSMUSG00000028494.12	ENSMUSG00000028617.10	ENSMUSG00000028773.8	ENSMUSG00000029223.12	ENSMUSG00000029304.14	ENSMUSG00000029394.11	ENSMUSG00000029580.14	ENSMUSG00000029614.13	ENSMUSG00000029762.6	ENSMUSG00000030246.11	ENSMUSG00000030532.6	ENSMUSG00000030672.12	ENSMUSG00000030744.13	ENSMUSG00000031765.7	ENSMUSG00000031812.16	ENSMUSG00000031843.1	ENSMUSG00000031950.7	ENSMUSG00000032056.9	ENSMUSG00000032191.5	ENSMUSG00000032348.5	ENSMUSG00000032623.9	ENSMUSG00000032788.14	ENSMUSG00000033213.16	ENSMUSG00000034127.14	ENSMUSG00000034391.10	ENSMUSG00000034892.8	ENSMUSG00000035191.15	ENSMUSG00000036036.15	ENSMUSG00000038217.13	ENSMUSG00000038750.12	ENSMUSG00000038925.12	ENSMUSG00000039103.12	ENSMUSG00000039307.16	ENSMUSG00000039382.12	ENSMUSG00000040413.15	ENSMUSG00000040952.16	ENSMUSG00000041359.14	ENSMUSG00000041583.8	ENSMUSG00000041857.10	ENSMUSG00000041966.18	ENSMUSG00000041995.7	ENSMUSG00000043716.13	ENSMUSG00000044712.15	ENSMUSG00000045104.8	ENSMUSG00000045291.8	ENSMUSG00000046323.8	ENSMUSG00000047215.14	ENSMUSG00000048108.13	ENSMUSG00000049382.9	ENSMUSG00000049775.16	ENSMUSG00000050621.6	ENSMUSG00000050737.13	ENSMUSG00000050810.8	ENSMUSG00000051159.16	ENSMUSG00000052477.15	ENSMUSG00000053964.17	ENSMUSG00000053965.10	ENSMUSG00000054310.16	ENSMUSG00000055933.13	ENSMUSG00000057657.3	ENSMUSG00000057666.18	ENSMUSG00000060143.6	ENSMUSG00000060461.5	ENSMUSG00000061787.15	ENSMUSG00000062081.6	ENSMUSG00000062275.7	ENSMUSG00000062825.15	ENSMUSG00000062867.13	ENSMUSG00000064010.12	ENSMUSG00000065353.1	ENSMUSG00000066359.5	ENSMUSG00000066463.12	ENSMUSG00000066478.3	ENSMUSG00000068220.5	ENSMUSG00000069117.3	ENSMUSG00000069324.5	ENSMUSG00000069678.10	ENSMUSG00000069682.5	ENSMUSG00000070034.13	ENSMUSG00000071041.4	ENSMUSG00000071644.10	ENSMUSG00000073294.4	ENSMUSG00000073628.5	ENSMUSG00000074207.10	ENSMUSG00000074365.13	ENSMUSG00000074501.5	ENSMUSG00000074768.5	ENSMUSG00000074783.10	ENSMUSG00000075023.11	ENSMUSG00000075706.10	ENSMUSG00000076441.9	ENSMUSG00000076937.3	ENSMUSG00000078238.4	ENSMUSG00000078636.4	ENSMUSG00000079042.9	ENSMUSG00000079162.8	ENSMUSG00000079192.2	ENSMUSG00000079808.3	ENSMUSG00000080241.3	ENSMUSG00000080921.4	ENSMUSG00000080970.1	ENSMUSG00000081249.3	ENSMUSG00000081586.3	ENSMUSG00000081766.3	ENSMUSG00000082475.1	ENSMUSG00000083068.1	ENSMUSG00000083410.1	ENSMUSG00000084034.1	ENSMUSG00000084349.3	ENSMUSG00000084353.1	ENSMUSG00000084824.1	ENSMUSG00000085079.3	ENSMUSG00000085973.1	ENSMUSG00000086130.1	ENSMUSG00000089716.7	ENSMUSG00000090467.3	ENSMUSG00000090693.3	ENSMUSG00000091269.1	ENSMUSG00000092341.2	ENSMUSG00000092358.1	ENSMUSG00000092806.2	ENSMUSG00000093674.7	ENSMUSG00000094005.1	ENSMUSG00000094041.1	ENSMUSG00000094467.1	ENSMUSG00000094484.2	ENSMUSG00000094708.1	ENSMUSG00000094807.2	ENSMUSG00000095136.1	ENSMUSG00000095291.1	ENSMUSG00000095434.1	ENSMUSG00000095672.1	ENSMUSG00000095674.1	ENSMUSG00000095680.1	ENSMUSG00000095799.1	ENSMUSG00000095937.1	ENSMUSG00000096276.8	ENSMUSG00000096363.1	ENSMUSG00000096483.1	ENSMUSG00000096528.1	ENSMUSG00000096544.2	ENSMUSG00000096745.1	ENSMUSG00000099021.1	ENSMUSG00000099250.1	ENSMUSG00000099693.1	ENSMUSG00000100755.1	ENSMUSG00000100862.1	ENSMUSG00000101878.1	ENSMUSG00000102070.1	ENSMUSG00000102917.1	ENSMUSG00000103998.1	ENSMUSG00000105361.1	ENSMUSG00000105880.1	ENSMUSG00000106037.1	ENSMUSG00000106634.1	ENSMUSG00000107521.1	ENSMUSG00000108473.1	ENSMUSG00000108980.1
Mid blastocyst cell (92-94h post-fertilization)	2.9957	5.8514	4.0356	6.9512	6.5233	6.8583	5.9849	5.7527	6.7857	4.301	7.9374	7.3527	3.5171	4.071	4.6737	3.3129	7.0291	3.0368	6.9096	6.7695	6.1602	6.4654	7.9459	5.1536	3.253	4.843	6.5132	5.8522	6.4563	6.695	4.0224	7.9766	2.9957	5.1999	5.2878	10.4028	7.7812	6.1931	2.9957	3.7876	6.0398	7.108	6.6003	6.7486	3.2899	7.5803	2.9957	2.9957	6.018	3.0114	5.308	6.479	6.6804	6.0826	7.4464	2.9957	4.5166	3.0972	2.9957	2.9957	3.0668	3.142	3.4021	6.1165	7.9345	2.9957	2.9957	2.9957	3.3967	2.9957	7.4203	5.7812	2.9957	2.9957	7.5832	7.4523	3.7274	5.9092	5.5208	7.5897	7.0128	2.9957	3.1928	5.6307	6.0727	3.0728	2.9957	2.9957	6.6384	7.2535	6.0036	8.1996	6.9756	7.1023	2.9957	8.3064	6.32	7.7772	4.6134	2.9957	2.9957	3.1507	5.5876	6.935	4.1369	2.9957	6.6521	4.6125	5.3481	6.2941	2.9957	3.1692	3.0123	7.638	3.2802	5.0347	3.6319	2.9957	7.4016	6.2933	2.9957	6.748	5.6127	3.179	4.7695	6.7487	4.2722	7.0753	7.8609	6.2504	3.0736	2.9957	8.3529	7.3708	6.5202	6.3619	6.0918	6.8973	7.4516	4.0166	3.0779	3.5285	3.3031	3.1091	6.3438	6.3165	6.6547	10.3756	7.0153	3.9781	8.396	3.2018	3.9781	2.9957	3.1604	5.6685	3.9781	6.7635	2.9957	3.9781	2.9957	3.9781	2.9957	3.1013	5.6686	2.9957	2.9957	3.2826	6.5019	8.1426	6.5283	3.4283	3.4283	5.9331	7.3141	6.2103	6.5699	3.1742	4.0253	3.1208	8.7616	5.0808	7.5469	3.5819	6.2277	3.8541	3.019
Mid blastocyst cell (92-94h post-fertilization)	5.3206	4.9957	6.2145	7.3444	5.7472	6.3172	5.5325	3.6116	7.7614	2.9957	7.4331	6.1598	5.2656	5.6215	7.1446	3.5402	3.002	3.4808	6.411	7.1094	5.8538	4.0705	6.2118	3.462	3.2088	2.9976	4.5743	6.0282	4.526	4.9807	3.0189	4.5709	5.8042	5.8181	3.6671	9.9118	7.8359	3.0016	2.9957	3.1273	5.2461	7.8333	6.9601	7.2751	4.2247	7.694	2.9957	3.0024	5.0311	2.9957	4.6286	6.2016	3.8154	6.2582	8.0991	3.0279	5.3791	3.078	2.9957	2.9957	3.0913	3.0558	4.3646	4.0556	8.3831	3.6097	2.9957	2.9957	4.3919	2.9977	7.9601	5.2594	2.9957	2.9978	8.2759	7.5527	3.1214	4.1179	2.9957	8.2682	3.3354	2.9957	2.9957	3.08	3.0063	3.0873	2.9957	2.9957	7.1948	7.4075	6.3749	8.781	7.7817	7.7454	2.9957	7.1757	7.0169	4.3506	4.8964	2.9957	2.9957	2.9957	2.9957	7.3288	5.4849	2.9957	7.2613	3.2891	5.3073	6.8988	3.4488	3.4839	2.9957	7.3378	5.2888	6.1612	3.0739	2.9957	6.6164	5.6554	3.0088	4.2079	5.9042	2.9957	5.1728	2.9957	3.0122	7.4232	8.4376	2.9957	5.5023	2.9957	8.5239	7.7926	6.6494	6.4776	6.6981	7.209	6.9299	3.4584	2.9974	2.9957	3.1593	3.2436	6.7293	6.7875	6.553	8.3796	8.0241	2.9957	8.603	2.9957	2.9957	2.9957	3.2173	5.9737	2.9957	5.5622	2.9957	2.9957	2.9957	2.9957	2.9957	2.9957	5.974	2.9957	2.9957	2.9957	7.1141	8.686	4.8939	3.4499	3.4499	2.9957	8.3251	3.0013	7.9941	3.0015	3.9066	3.1268	9.5995	3.2888	8.1307	3.3378	4.9159	3.0916	4.3655
Mid blastocyst cell (92-94h post-fertilization)	5.3421	6.3938	6.3465	7.335	6.4772	6.4301	5.9713	5.4043	7.5615	2.9957	7.8476	6.4779	4.9317	5.5701	7.649	3.3113	5.9807	3.9765	6.7449	7.1972	5.5286	5.8781	7.1408	4.0896	3.3349	4.3443	5.8566	5.7147	5.9436	6.4904	3.0273	7.132	2.9957	5.8768	4.5742	10.1223	7.845	6.1634	2.9957	3.5975	6.4971	7.7329	6.6886	7.5071	4.6652	8.0046	2.9957	2.9957	5.7906	3.0067	4.2114	6.324	5.4822	6.1881	7.8786	2.9957	5.6021	3.0351	2.9957	2.9957	4.1882	3.0713	5.7542	4.64	7.9154	2.9957	3.0016	2.9957	3.2122	2.9957	8.0468	5.5333	2.9957	2.9957	8.5063	7.3388	3.1196	5.2071	4.6322	7.7545	6.2734	2.9957	3.9213	4.5868	4.7486	2.9957	2.9957	2.9957	6.9829	6.9838	5.8668	8.7572	7.8157	8.0669	2.9957	8.1714	6.4396	5.9954	5.6954	2.9957	2.9957	3.607	5.0682	7.1151	5.3408	2.9957	7.424	3.0129	4.8812	7.3466	2.9957	2.9957	4.9056	7.4707	5.0537	5.466	3.6296	2.9957	6.8539	6.6385	2.9957	6.4617	6.1307	2.9957	5.1494	5.9091	3.3115	7.563	8.1659	5.5119	5.1372	2.9957	7.8269	7.5308	6.9974	6.8533	6.063	7.0425	7.1878	3.4529	2.9957	2.9957	3.1496	3.2908	6.3394	6.7982	7.0996	7.7726	7.862	3.3996	8.2203	2.9957	3.3996	2.9957	3.0524	6.0305	3.3996	3.7341	2.9957	3.3996	2.9957	3.3996	2.9957	3.6332	6.0307	2.9957	2.9957	3.7341	7.1411	8.7107	4.8042	3.4455	3.4455	4.4232	8.0353	3.0072	7.6301	3.446	3.9996	3.1103	9.1787	3.7477	8.1985	3.8378	5.0924	3.0569	3.5532
Mid blastocyst cell (92-94h post-fertilization)	4.2724	6.3941	6.5046	7.3412	5.4753	6.7084	4.9569	4.4429	7.6234	3.3007	7.7698	6.2902	4.5213	5.1306	7.4385	3.131	4.1824	3.5433	6.9248	7.2787	6.4261	4.4269	6.6923	4.0909	3.7279	3.4862	4.6005	6.4088	4.2381	5.7606	4.7243	6.3466	2.9957	6.1015	3.3113	9.8297	7.9012	4.8501	2.9957	3.3683	6.0557	7.8226	6.0621	7.7959	4.9213	7.7115	2.9957	2.999	5.1795	2.9957	3.945	6.1482	4.2546	5.8734	7.9124	2.9957	5.4401	3.0024	2.9957	2.9957	2.9957	3.0295	5.3545	4.4194	8.4015	2.9987	2.9957	2.9957	3.1512	2.9957	7.8782	5.4953	2.9957	2.9978	7.7387	7.5041	3.1406	4.5173	3.4735	8.1079	4.9283	2.9977	3.6711	3.3159	4.7478	3.0087	2.9957	2.9957	7.0954	7.2339	5.8237	8.7101	7.4542	8.131	2.9957	7.8313	6.8427	5.0735	4.7845	2.9957	3.0156	3.2086	4.1532	7.3006	6.8179	4.0644	7.3829	3.1993	5.9172	7.4245	2.9957	5.1142	3.9844	7.342	3.2722	6.5265	3.3797	2.9957	7.0564	6.3671	2.9957	4.5384	6.0972	4.3918	5.5943	5.1226	2.9957	6.9174	8.1828	3.8893	3.2243	2.9957	8.4598	7.51	6.4786	6.0179	6.2023	7.1435	6.9256	3.2331	3.0098	3.1479	3.148	3.3761	7.0071	6.2655	6.4632	8.1224	7.9677	3.1127	8.6029	2.9957	3.1127	3.0848	3.0534	6.0105	3.1127	5.6552	2.9957	3.1127	2.9957	3.1127	3.1108	2.9957	6.0107	2.9957	2.9957	2.9957	6.4534	8.5602	3.0922	4.3766	4.3766	2.9957	8.2042	4.8051	8.104	5.4706	3.7765	3.2069	9.3884	4.2102	8.0577	3.1714	4.6703	3.0025	3.5959
Mid blastocyst cell (92-94h post-fertilization)	6.0915	6.5407	3.0134	6.9416	6.6285	5.7964	6.0652	5.3745	7.5089	2.9957	6.9012	5.9788	3.0287	5.3395	3.0105	2.9957	6.4835	2.9965	5.6612	6.4678	3.3146	6.4163	7.5511	4.413	3.1854	4.9952	6.1679	5.1921	6.3045	4.7407	2.9957	8.0662	2.9957	5.0146	2.9957	9.6429	7.7182	6.4872	2.9957	4.147	7.3002	7.8632	7.2623	7.2926	2.9957	7.5495	2.9957	2.9957	6.2083	2.9957	4.9575	6.0144	6.3531	2.9982	8.1566	2.9957	2.9957	3.0969	2.9957	2.9957	2.9957	3.1012	5.7547	5.9253	8.2766	2.9957	2.9957	2.9957	3.2145	2.9957	7.993	5.1766	2.9957	2.9957	7.5962	7.8815	3.0235	6.3003	5.2421	8.2684	6.9875	2.9957	5.1718	3.0423	6.7487	3.2637	2.9957	2.9957	7.1707	6.9493	6.7496	8.2412	7.5065	7.7646	2.9957	8.2064	5.4607	7.3312	2.9957	2.9957	2.9957	3.3018	5.5079	7.308	4.9224	2.9957	7.4148	2.9957	5.1838	7.0406	2.9957	2.9957	5.753	7.8004	3.149	4.8935	3.4165	2.9957	7.5663	6.8749	2.9957	6.7374	6.068	2.9957	4.1948	5.6384	2.9957	6.0744	8.3375	6.1256	3.1084	2.9957	8.5238	7.9994	5.7651	5.9216	4.9525	6.9922	6.6101	3.0148	3.1362	3.9584	3.3542	3.9376	7.0087	4.9974	6.4967	4.5815	7.8708	2.9957	8.9334	2.9957	2.9957	2.9957	3.005	6.061	2.9957	5.9839	2.9957	2.9957	2.9957	2.9957	2.9957	2.9957	6.0611	2.9957	2.9957	2.9957	6.1099	7.8946	2.9957	3.1558	3.1558	2.9957	7.9834	3.3919	6.8925	3.0272	3.5731	3.6957	9.2481	4.4873	8.4083	3.6572	3.8412	2.9957	3.3968
Mid blastocyst cell (92-94h post-fertilization)	4.0192	6.8041	6.2085	7.3826	6.0906	5.8093	5.2507	3.8482	7.8393	3.0028	7.5204	4.2431	5.9474	5.5737	6.9693	2.9996	4.0293	3.6365	6.4441	7.0203	6.3966	4.4133	6.9294	3.6075	3.0581	4.0537	5.3278	6.1222	4.141	5.8371	3.0808	5.6721	2.9957	5.7101	3.6074	9.6937	8.3485	5.538	3.0003	3.3989	6.0269	7.9237	4.9884	7.6978	5.0321	7.6616	2.9957	2.9957	5.0035	2.9957	3.2773	6.156	2.998	5.5068	8.1004	2.9957	4.9892	3.9243	2.9957	2.9957	3.0088	3.1076	4.4311	5.0052	8.473	4.7559	3.1043	2.9957	3.4873	2.9973	7.9719	5.3242	2.9957	3.014	7.739	7.6677	3.0872	4.3982	2.9957	8.1773	5.1606	2.9957	4.4628	3.1102	3.2727	3.0009	2.9957	2.9957	7.2835	6.4882	6.1655	8.7579	7.849	8.2832	2.9957	8.2018	6.3278	4.0862	5.0686	2.9957	2.9957	3.8757	4.163	7.4673	5.5865	4.9595	7.3946	2.9976	5.4336	7.5694	2.9957	2.9957	3.0016	7.4606	4.7106	6.4431	3.2171	2.9957	6.9227	3.1624	2.9957	4.2003	6.0532	3.5001	4.089	3.5511	3.0377	7.0391	8.4063	2.9957	4.2584	2.9957	7.3702	7.7002	6.411	6.1334	6.9484	7.4186	7.6095	3.1937	2.9957	3.0449	3.0421	3.2748	7.1268	4.7196	7.052	8.4422	7.7151	2.9957	8.9073	3.0883	2.9957	3.2801	3.0065	5.8042	2.9957	6.0753	2.9957	2.9957	2.9957	2.9957	3.1024	2.9957	5.8043	2.9957	2.9957	2.9957	6.4052	8.8247	2.9957	3.2482	3.2482	2.9957	8.5181	3.0491	8.1949	4.6071	3.4009	3.035	8.7799	3.4475	8.3217	3.0963	3.7547	3.11	4.074
Mid blastocyst cell (92-94h post-fertilization)	3.1655	4.7286	6.7074	7.7136	5.4989	6.6605	6.5053	5.3008	7.5931	2.9957	8.6755	5.6667	5.0035	5.1924	6.9865	3.2252	4.3768	4.0669	5.8223	6.9726	6.0004	3.2259	7.199	3.5051	3.0732	3.5637	5.2653	6.8031	3.8222	4.9932	2.9957	5.8575	3.0655	6.2012	4.2583	9.7402	8.2462	4.8375	2.9957	4.2938	5.3008	7.8474	5.6269	7.9039	4.8696	7.6356	2.9957	2.9957	4.3828	3.5731	4.2903	5.447	4.4442	5.6373	8.0154	2.999	5.4218	3.0276	2.9957	2.9957	3.0079	3.1123	5.0386	4.9257	8.3392	4.5067	2.9957	2.9957	3.0496	2.9957	8.3252	4.6084	2.9957	2.9957	8.6037	7.6599	3.1161	4.1251	3.8988	7.9467	5.2842	2.9957	2.9957	3.0069	4.1463	2.9981	2.9957	2.9957	7.0888	6.3983	6.046	8.8163	7.6494	8.3976	2.9957	7.8507	6.5992	4.0894	5.1615	2.9957	3.0051	3.1309	3.9486	7.2077	5.144	4.6489	7.1447	2.9972	5.7319	7.4924	2.9957	3.6633	3.8311	7.5896	5.4463	6.565	3.0616	2.9957	7.0194	5.8632	2.9957	3.7923	5.0239	2.9957	5.0161	2.9957	2.9957	7.5029	8.419	2.9957	3.1201	2.9957	8.0897	7.7382	6.5683	6.4479	7.4402	7.2673	7.5361	3.0086	3.1238	3.0159	3.0487	2.9957	7.074	6.3294	7.0844	8.5741	7.5056	3.0802	8.6714	2.9957	3.0802	2.9957	3.0399	5.2411	3.0802	5.6647	2.9957	3.0802	2.9957	3.0802	2.9957	2.9957	5.2412	2.9957	2.9957	2.9957	6.6768	8.9302	3.2028	3.1722	3.1722	2.9957	8.1625	3.8139	7.6545	5.7544	3.2632	3.0704	9.0337	4.0283	7.8116	3.0178	2.9957	3.364	4.0601
Mid blastocyst cell (92-94h post-fertilization)	4.2975	7.1027	4.9159	6.8958	6.6873	6.3528	6.5012	4.81	7.7703	3.2953	8.3221	5.6958	3.1304	5.6382	6.6567	3.0065	6.1853	2.9973	5.8647	7.1183	5.2081	5.6021	7.1144	3.0301	3.1506	3.6815	6.6565	5.9705	6.4823	5.9828	2.9957	8.243	2.9957	4.706	5.4373	10.7631	7.6401	6.8294	2.9957	3.8342	5.549	7.0733	7.1223	7.3262	4.3765	7.8987	2.9957	2.9957	6.2836	2.9957	3.3206	6.1711	5.3898	5.992	7.7351	2.9957	5.294	3.0896	2.9957	2.9957	2.9957	3.047	2.9957	3.6898	8.2922	2.9957	2.9957	2.9957	3.5607	2.9957	7.8562	5.9242	2.9957	2.9957	8.3245	7.3438	3.1347	6.2268	5.1229	7.6852	6.1932	2.9957	4.7362	3.6436	6.4608	3.1356	2.9957	2.9957	6.8438	6.5628	6.0608	8.5249	7.0687	7.8132	2.9957	7.8016	5.8299	5.9796	4.62	2.9957	2.9957	4.7993	5.8268	6.8663	5.2108	2.9957	7.0456	4.4763	5.0314	7.0328	2.9957	2.9957	5.9359	7.4775	3.3268	5.4783	3.3221	2.9957	6.7371	5.6754	2.9957	6.7976	5.3513	2.9957	4.6786	5.08	4.1032	7.357	8.0003	6.5156	3.3009	2.9957	7.5973	7.3837	5.2572	5.1883	7.4502	7.0211	6.872	3.133	3.0473	3.4732	4.3178	3.2459	6.6529	6.0837	6.4576	8.454	7.6285	2.9957	8.3594	2.9957	2.9957	3.9991	3.2354	5.2452	2.9957	5.8689	2.9957	2.9957	5.4582	2.9957	2.9957	2.9957	5.2455	2.9957	2.9957	4.9239	5.8797	8.5271	4.0952	2.9957	2.9957	2.9957	7.7036	6.7038	7.2308	4.9944	3.4412	3.5757	8.456	4.4384	7.6884	3.6354	5.7166	3.1602	3.0604
Mid blastocyst cell (92-94h post-fertilization)	3.0225	5.7763	6.16	7.3415	5.99	6.5884	4.4983	5.507	7.7357	2.9957	7.8789	5.8875	5.8179	5.2866	6.8549	3.4142	6.4179	3.3099	6.3936	6.5251	6.1878	6.37	7.5044	4.6403	4.416	4.1234	5.9951	5.7679	5.8697	5.9743	3.3743	7.6342	2.9957	5.8679	5.3755	10.2952	7.9765	5.5919	2.9957	3.1271	5.7235	7.4316	7.1998	7.2288	4.5887	8.0944	2.9957	2.9957	5.67	2.9957	4.457	6.0481	5.1943	5.0894	7.8374	2.9957	5.7463	2.9957	2.9957	2.9957	3.633	3.0576	5.9882	4.8688	7.6842	2.9957	3.1866	2.9957	3.5682	2.9957	7.433	5.9564	2.9957	2.9957	7.9885	7.1955	3.3553	6.2272	5.4873	7.8915	5.9203	2.9957	4.5461	3.6988	5.4335	3.5716	2.9957	2.9957	7.063	6.4836	6.1319	8.5849	7.23	7.6343	2.9957	7.7656	6.3864	5.4823	4.8668	2.9957	2.9957	3.0353	4.4696	7.0699	6.1888	3.039	7.1046	2.9996	5.2638	7.0482	2.9957	2.9957	5.4409	7.5513	5.265	6.137	3.1443	2.9957	6.7964	6.2977	2.9957	5.8845	5.7185	2.9957	5.1609	5.1005	3.043	6.9624	8.1012	5.4225	3.4693	2.9957	8.0193	7.3027	7.0661	7.0206	6.7394	6.6284	7.0357	3.8919	2.9957	2.9957	3.2011	3.2799	6.6229	6.7955	6.7032	9.2047	7.8567	2.9957	8.5934	2.9957	2.9957	3.6914	3.2604	5.4002	2.9957	5.3198	2.9957	2.9957	2.9957	2.9957	2.9957	2.9957	5.4003	2.9957	2.9957	4.8541	7.2334	8.3528	4.9599	4.468	4.468	2.9957	7.8479	3.2453	7.4171	3.0835	3.5494	3.0622	9.3103	5.0767	7.6274	3.3083	5.7949	3.435	4.7438
Mid blastocyst cell (92-94h post-fertilization)	4.0687	5.3197	6.1823	7.4978	6.0623	6.4534	6.2131	3.9163	7.6614	2.9957	7.5156	6.2704	5.1576	5.6464	7.4356	3.04	4.3609	3.1422	6.4376	6.8014	6.0178	4.3574	6.695	4.3911	3.0395	2.9957	5.4567	5.9171	4.9371	6.9952	2.9957	5.9732	2.9957	5.3533	4.2835	9.7826	8.1332	4.1664	2.9957	3.0993	6.3318	7.9075	5.0607	7.993	4.87	7.3852	2.9957	2.9957	5.4867	2.9957	4.6763	6.056	4.9883	5.3184	7.8693	2.9957	6.4678	3.0445	2.9957	2.9957	2.9957	3.0313	5.6738	4.6451	7.9591	2.9957	2.9957	2.9957	4.3603	2.9957	8.2183	5.3118	2.9957	2.9957	8.1922	7.565	3.3529	4.2643	2.9957	7.8966	5.7078	2.9957	3.0051	2.9957	2.9957	3.2319	2.9957	2.9957	7.2483	6.8873	5.5367	8.702	7.5375	8.4125	2.9957	7.9843	6.7084	2.9957	6.0864	2.9957	2.9957	3.0427	3.9648	7.3297	6.3267	3.9593	7.2884	2.9957	6.1997	7.5808	2.9957	2.9957	4.5098	7.4474	5.0198	5.8595	3.2409	2.9957	6.4981	7.0068	2.9957	5.2017	5.7527	2.9957	5.835	4.7358	3.0028	7.4161	7.8653	2.9957	3.7954	2.9957	7.943	7.633	6.8242	6.6412	6.2516	6.3471	5.3418	3.4177	3.009	2.9957	3.177	3.1834	6.6811	6.8907	6.0722	7.8635	7.8346	2.9957	8.1715	2.9957	2.9957	3.2123	3.0887	5.6416	2.9957	5.1382	3.9195	2.9957	2.9957	2.9957	3.8634	2.9957	5.6416	2.9957	2.9957	4.9093	6.9435	9.0031	3.0973	3.3185	3.3185	2.9957	8.2097	3.1636	7.6946	5.7433	3.4304	3.0153	8.9851	4.41	8.1075	3.0781	4.7179	4.0824	3.7188
Mid blastocyst cell (92-94h post-fertilization)	3.0126	4.4536	6.2091	7.4023	5.7642	6.0944	4.2293	3.4705	7.465	2.9957	8.0187	6.1289	5.8126	5.0364	7.9743	3.1989	4.4127	3.0939	6.8446	6.9455	6.2827	4.0841	7.1048	4.753	3.3088	3.105	3.822	6.2675	4.6917	5.9404	5.0832	6.5402	2.9957	6.2783	3.8699	9.4286	7.8613	4.6024	2.9992	3.0699	5.9994	7.541	5.4944	7.2466	3.2117	7.7243	2.9957	2.9957	4.5033	2.9957	3.2704	6.2021	3.4251	6.9277	7.8604	2.9957	5.2371	3.0134	2.9957	2.9957	3.075	3.0371	5.7917	3.2313	8.0612	2.9957	4.3649	2.9957	3.3417	2.9957	7.6557	4.94	2.9957	2.9957	7.3359	7.8102	3.6643	3.8436	4.4792	8.0251	5.8985	2.9957	4.5158	3.0385	4.9362	2.999	2.9957	2.9957	7.1489	6.6173	5.7619	8.4571	7.468	7.6343	2.9957	7.9299	6.9758	4.6122	5.9773	2.9957	2.9957	3.3386	3.1966	7.3006	6.9954	2.9957	7.5632	2.9974	6.3479	7.3306	2.9957	2.9957	3.4682	7.3444	5.8909	6.4113	4.2726	2.9957	5.8436	5.3504	2.9957	5.0063	5.4754	2.9957	6.1612	3.4336	3.0687	7.0954	8.1682	3.2463	3.308	2.9957	8.0205	7.5454	7.3485	7.1863	7.3388	6.9759	6.8807	4.0166	2.9957	2.9957	3.1131	3.0612	6.586	7.9534	6.3924	8.9882	7.8876	2.9957	8.4807	2.9957	2.9957	2.9957	3.065	5.3163	2.9957	5.0465	2.9957	2.9957	2.9957	2.9957	2.9957	4.7189	5.3165	2.9957	2.9957	3.5142	7.4619	7.9434	3.3664	3.1909	3.1909	2.9957	7.9092	3.0317	7.3902	4.2911	3.1454	3.0186	8.8088	4.3278	7.9104	3.3051	4.61	3.3084	3.683
Mid blastocyst cell (92-94h post-fertilization)	2.9957	4.717	5.582	6.5833	6.4472	6.5647	5.2524	4.2982	7.7112	3.0836	7.9135	6.6827	6.095	4.8492	7.1374	3.1159	5.3321	4.1448	6.5806	6.9211	6.794	5.034	7.1041	3.5562	3.2349	3.8082	5.1935	6.6669	5.3405	5.8885	4.3311	6.6096	3.0157	6.3725	4.1209	9.9597	8.0201	4.7658	2.9957	4.1118	5.999	7.5568	6.0959	7.4443	4.2549	7.3414	2.9957	2.9957	5.2883	4.3679	3.3502	5.8313	4.6199	6.0118	7.8286	2.9957	5.6278	3.154	2.9957	2.9957	2.9957	3.0563	4.6563	3.992	8.06	4.8984	2.998	2.9957	3.6206	2.9957	8.064	5.2304	2.9957	2.9957	7.8558	7.7513	3.2726	4.386	3.8049	8.191	5.3735	2.9957	3.0021	3.3093	4.9316	2.9983	2.9957	2.9957	7.104	7.0614	5.7506	8.7007	7.5289	7.7359	2.9957	7.3647	6.3155	2.9957	5.17	2.9957	2.9957	3.7242	3.7374	7.1204	7.0503	3.0121	7.498	2.9957	5.4092	7.5851	2.9957	4.4796	4.0251	6.9378	3.3413	7.034	3.132	2.9957	6.6205	5.9259	2.9957	5.7286	5.9692	2.9957	5.3004	5.1347	3	7.3741	8.5415	2.9957	3.1674	2.9957	8.1453	7.7572	7.137	7.0539	6.0526	7.0514	7.3984	3.3173	2.9957	2.9957	3.3809	3.31	7.0357	6.6174	6.6157	8.24	7.9376	3.2751	8.5938	2.9957	3.2751	3.8681	3.1235	5.6995	3.2751	4.2613	3.0661	3.2751	2.9957	3.2751	2.9957	3.9992	5.6997	2.9957	2.9957	2.9957	7.4019	7.741	3.0517	3.1337	3.1337	2.9957	8.2115	3.8087	8.2668	3.9474	3.57	3.1031	8.9176	3.3257	8.0841	3.868	5.1849	3.5757	2.9957
